ID, gender, age
1063, 1, 118
1246, 1, 112
1440, 1, 114
2911, 1, 110
3040, 1, 111
8132, 1, 108
8174, 1, 103
8763, 1, 109
9456, 1, 107
9764, 1, 101
10379, 1, 105
10690, 1, 104
11003, 1, 101
11074, 1, 101
11182, 1, 102
11183, 1, 102
11364, 1, 102
11532, 1, 103
11595, 1, 104
11635, 1, 102
12674, 1, 96
12812, 1, 97
12822, 1, 95
13018, 1, 98
13074, 1, 98
13274, 1, 95
13349, 1, 99
13770, 1, 98
14427, 1, 97
14683, 1, 96
19337, 2, 121
22253, 2, 103
22342, 2, 102
22611, 2, 104
22985, 2, 106
23670, 2, 107
23734, 2, 103
23934, 2, 100
24099, 2, 109
24199, 2, 102
24301, 2, 103
24457, 2, 109
24717, 2, 103
25085, 2, 101
25149, 2, 103
25557, 2, 104
25735, 2, 100
26283, 2, 102
26403, 2, 100
27666, 2, 97
27675, 2, 95
27693, 2, 96
27928, 2, 97
28173, 2, 98
28214, 2, 95
28225, 2, 98
28380, 2, 95
28467, 2, 97
28498, 2, 95
28759, 2, 97
28836, 2, 97
28905, 2, 99
28916, 2, 96
29054, 2, 95
29167, 2, 95
29184, 2, 96
29381, 2, 96
29446, 2, 97
29458, 2, 95
29514, 2, 96
29711, 2, 98
29801, 2, 98
29824, 2, 98
29873, 2, 96
29915, 2, 98
