ID, gender, age
5, 1, 76
24, 1, 78
75, 1, 76
83, 1, 74
84, 1, 77
86, 1, 74
93, 1, 75
98, 1, 74
101, 1, 79
119, 1, 79
125, 1, 79
128, 1, 75
139, 1, 74
140, 1, 73
152, 1, 73
159, 1, 76
160, 1, 79
181, 1, 75
195, 1, 74
202, 1, 77
232, 1, 70
240, 1, 70
268, 1, 70
270, 1, 79
277, 1, 76
280, 1, 74
313, 1, 72
320, 1, 70
326, 1, 71
349, 1, 72
359, 1, 71
394, 1, 73
405, 1, 71
426, 1, 72
428, 1, 79
436, 1, 73
450, 1, 70
471, 1, 73
499, 1, 77
500, 1, 71
523, 1, 70
527, 1, 70
555, 1, 73
570, 1, 76
579, 1, 71
590, 1, 72
602, 1, 70
624, 1, 71
625, 1, 78
667, 1, 70
676, 1, 76
677, 1, 74
685, 1, 76
705, 1, 72
744, 1, 78
773, 1, 70
783, 1, 75
785, 1, 78
808, 1, 73
869, 1, 76
879, 1, 72
883, 1, 71
894, 1, 77
914, 1, 70
918, 1, 72
930, 1, 77
947, 1, 73
949, 1, 77
961, 1, 75
971, 1, 72
972, 1, 75
973, 1, 78
976, 1, 71
987, 1, 73
1050, 1, 75
1055, 1, 79
1059, 1, 76
1063, 1, 78
1088, 1, 78
1098, 1, 76
1132, 1, 71
1144, 1, 75
1149, 1, 74
1173, 1, 77
1188, 1, 76
1190, 1, 79
1203, 1, 74
1207, 1, 70
1212, 1, 78
1230, 1, 77
1232, 1, 72
1246, 1, 72
1271, 1, 74
1277, 1, 79
1289, 1, 73
1290, 1, 70
1305, 1, 77
1306, 1, 72
1315, 1, 73
1330, 1, 72
1352, 1, 72
1363, 1, 73
1364, 1, 75
1383, 1, 71
1384, 1, 76
1387, 1, 79
1388, 1, 72
1396, 1, 70
1425, 1, 76
1438, 1, 76
1440, 1, 74
1444, 1, 70
1445, 1, 71
1461, 1, 70
1481, 1, 76
1496, 1, 71
1500, 1, 75
1506, 1, 73
1511, 1, 73
1560, 1, 79
1565, 1, 79
1566, 1, 77
1568, 1, 77
1571, 1, 75
1579, 1, 72
1596, 1, 70
1627, 1, 71
1688, 1, 72
1696, 1, 76
1697, 1, 77
1704, 1, 70
1727, 1, 79
1750, 1, 70
1762, 1, 76
1787, 1, 76
1799, 1, 75
1808, 1, 71
1826, 1, 75
1827, 1, 71
1885, 1, 71
1902, 1, 72
1908, 1, 72
1917, 1, 70
1932, 1, 75
1938, 1, 70
1960, 1, 71
2004, 1, 78
2017, 1, 71
2029, 1, 79
2037, 1, 74
2092, 1, 76
2096, 1, 72
2097, 1, 74
2115, 1, 75
2128, 1, 78
2131, 1, 70
2133, 1, 70
2172, 1, 71
2175, 1, 79
2180, 1, 75
2187, 1, 79
2211, 1, 73
2213, 1, 73
2222, 1, 74
2237, 1, 72
2295, 1, 71
2296, 1, 74
2299, 1, 70
2319, 1, 77
2321, 1, 77
2326, 1, 71
2348, 1, 72
2371, 1, 79
2372, 1, 71
2389, 1, 73
2406, 1, 79
2408, 1, 72
2412, 1, 78
2421, 1, 77
2433, 1, 73
2436, 1, 71
2441, 1, 72
2457, 1, 78
2471, 1, 77
2488, 1, 71
2501, 1, 70
2507, 1, 77
2523, 1, 71
2557, 1, 71
2561, 1, 77
2571, 1, 75
2579, 1, 73
2581, 1, 72
2590, 1, 74
2596, 1, 72
2606, 1, 78
2621, 1, 75
2634, 1, 70
2636, 1, 79
2646, 1, 70
2666, 1, 73
2674, 1, 71
2713, 1, 70
2727, 1, 73
2731, 1, 79
2736, 1, 73
2740, 1, 75
2752, 1, 70
2781, 1, 73
2783, 1, 74
2785, 1, 77
2814, 1, 73
2820, 1, 71
2826, 1, 79
2829, 1, 78
2830, 1, 74
2839, 1, 73
2850, 1, 77
2861, 1, 74
2869, 1, 73
2876, 1, 78
2885, 1, 72
2890, 1, 71
2904, 1, 75
2911, 1, 70
2917, 1, 71
2927, 1, 74
2928, 1, 70
2949, 1, 73
2960, 1, 71
2970, 1, 72
2982, 1, 70
2987, 1, 74
3000, 1, 73
3007, 1, 76
3011, 1, 76
3040, 1, 71
3042, 1, 72
3065, 1, 71
3079, 1, 70
3084, 1, 78
3090, 1, 70
3124, 1, 78
3148, 1, 76
3161, 1, 79
3176, 1, 71
3177, 1, 71
3195, 1, 75
3197, 1, 72
3208, 1, 71
3245, 1, 76
3263, 1, 72
3268, 1, 70
3294, 1, 76
3296, 1, 74
3303, 1, 76
3340, 1, 76
3361, 1, 76
3365, 1, 74
3377, 1, 70
3389, 1, 75
3401, 1, 73
3403, 1, 76
3420, 1, 71
3423, 1, 72
3429, 1, 72
3433, 1, 70
3436, 1, 71
3445, 1, 73
3455, 1, 71
3457, 1, 71
3460, 1, 75
3487, 1, 70
3488, 1, 76
3514, 1, 70
3536, 1, 73
3550, 1, 77
3552, 1, 70
3556, 1, 76
3563, 1, 78
3565, 1, 78
3589, 1, 71
3599, 1, 76
3608, 1, 71
3624, 1, 89
3655, 1, 87
3709, 1, 86
3769, 1, 80
3804, 1, 82
3807, 1, 83
3822, 1, 83
3845, 1, 81
3855, 1, 80
3876, 1, 86
3932, 1, 81
3952, 1, 83
3962, 1, 82
4036, 1, 80
4055, 1, 82
4064, 1, 89
4073, 1, 89
4095, 1, 81
4136, 1, 87
4188, 1, 81
4232, 1, 83
4233, 1, 88
4306, 1, 81
4334, 1, 85
4353, 1, 86
4364, 1, 84
4392, 1, 87
4405, 1, 89
4413, 1, 88
4414, 1, 86
4430, 1, 80
4455, 1, 83
4509, 1, 84
4524, 1, 85
4555, 1, 81
4588, 1, 82
4600, 1, 85
4603, 1, 82
4617, 1, 82
4626, 1, 80
4666, 1, 88
4669, 1, 87
4708, 1, 80
4792, 1, 88
4806, 1, 86
4818, 1, 88
4870, 1, 80
4921, 1, 82
4931, 1, 81
4954, 1, 80
4955, 1, 83
5003, 1, 80
5006, 1, 89
5024, 1, 88
5054, 1, 86
5075, 1, 80
5090, 1, 83
5097, 1, 89
5116, 1, 82
5139, 1, 88
5212, 1, 84
5219, 1, 88
5240, 1, 83
5357, 1, 81
5381, 1, 86
5406, 1, 80
5414, 1, 86
5452, 1, 84
5478, 1, 85
5485, 1, 80
5500, 1, 83
5595, 1, 90
5599, 1, 99
5670, 1, 94
5678, 1, 95
5696, 1, 92
5732, 1, 93
5778, 1, 94
5813, 1, 95
5888, 1, 95
5927, 1, 95
6011, 1, 93
6012, 1, 90
6024, 1, 90
6126, 1, 91
6194, 1, 92
6225, 1, 92
6333, 1, 92
6351, 1, 92
6465, 1, 98
6542, 1, 90
6661, 1, 91
6666, 1, 97
6697, 1, 97
6721, 1, 104
6783, 1, 106
6900, 1, 102
6917, 1, 105
6941, 1, 102
6986, 1, 101
7002, 1, 108
7023, 1, 103
7036, 1, 105
7052, 1, 105
7183, 1, 103
7277, 1, 103
7454, 1, 67
7479, 1, 64
7486, 1, 69
7487, 1, 63
7492, 1, 65
7500, 1, 65
7504, 1, 63
7509, 1, 66
7520, 1, 62
7525, 1, 67
7537, 1, 67
7552, 1, 62
7562, 1, 60
7564, 1, 65
7565, 1, 63
7575, 1, 63
7579, 1, 69
7582, 1, 60
7591, 1, 62
7605, 1, 69
7611, 1, 60
7617, 1, 67
7619, 1, 62
7648, 1, 67
7651, 1, 69
7657, 1, 62
7662, 1, 68
7671, 1, 62
7686, 1, 65
7693, 1, 63
7695, 1, 68
7732, 1, 60
7735, 1, 63
7743, 1, 68
7745, 1, 60
7759, 1, 66
7762, 1, 65
7770, 1, 65
7792, 1, 64
7804, 1, 65
7846, 1, 67
7849, 1, 60
7855, 1, 63
7863, 1, 63
7878, 1, 62
7887, 1, 69
7888, 1, 61
7890, 1, 60
7891, 1, 62
7905, 1, 66
7913, 1, 64
7916, 1, 69
7918, 1, 60
7925, 1, 63
7927, 1, 61
7933, 1, 69
7941, 1, 61
7950, 1, 69
7952, 1, 64
7961, 1, 62
7962, 1, 66
7972, 1, 62
7974, 1, 60
7982, 1, 61
7989, 1, 69
7992, 1, 64
7996, 1, 62
7998, 1, 60
8006, 1, 65
8034, 1, 69
8046, 1, 63
8048, 1, 64
8054, 1, 65
8061, 1, 63
8064, 1, 61
8065, 1, 67
8080, 1, 62
8081, 1, 67
8099, 1, 62
8104, 1, 61
8105, 1, 63
8112, 1, 60
8132, 1, 68
8134, 1, 66
8135, 1, 64
8136, 1, 61
8152, 1, 63
8154, 1, 63
8155, 1, 60
8165, 1, 69
8167, 1, 60
8168, 1, 63
8171, 1, 61
8174, 1, 63
8177, 1, 66
8187, 1, 65
8197, 1, 69
8225, 1, 62
8238, 1, 62
8242, 1, 62
8259, 1, 66
8265, 1, 65
8270, 1, 66
8272, 1, 61
8281, 1, 67
8284, 1, 69
8287, 1, 66
8306, 1, 68
8314, 1, 64
8319, 1, 69
8322, 1, 63
8325, 1, 66
8342, 1, 65
8343, 1, 60
8351, 1, 63
8357, 1, 68
8362, 1, 66
8379, 1, 64
8391, 1, 60
8394, 1, 63
8404, 1, 69
8410, 1, 60
8421, 1, 61
8422, 1, 66
8461, 1, 61
8463, 1, 66
8484, 1, 64
8487, 1, 60
8490, 1, 65
8492, 1, 66
8498, 1, 63
8504, 1, 69
8524, 1, 60
8525, 1, 63
8531, 1, 62
8539, 1, 62
8546, 1, 69
8563, 1, 62
8580, 1, 62
8595, 1, 66
8604, 1, 67
8609, 1, 65
8620, 1, 64
8624, 1, 62
8627, 1, 66
8640, 1, 63
8644, 1, 66
8653, 1, 63
8657, 1, 67
8667, 1, 65
8684, 1, 60
8691, 1, 62
8716, 1, 66
8718, 1, 62
8741, 1, 61
8763, 1, 69
8769, 1, 65
8777, 1, 62
8780, 1, 68
8782, 1, 69
8800, 1, 65
8807, 1, 62
8812, 1, 64
8813, 1, 62
8816, 1, 62
8831, 1, 63
8840, 1, 69
8845, 1, 60
8850, 1, 60
8856, 1, 69
8864, 1, 61
8876, 1, 68
8883, 1, 68
8884, 1, 66
8887, 1, 62
8910, 1, 62
8916, 1, 68
8922, 1, 62
8926, 1, 62
8946, 1, 62
8964, 1, 66
8966, 1, 62
8970, 1, 66
8972, 1, 69
8990, 1, 62
8998, 1, 63
9006, 1, 65
9010, 1, 64
9011, 1, 65
9021, 1, 65
9033, 1, 60
9034, 1, 60
9049, 1, 60
9063, 1, 69
9066, 1, 62
9073, 1, 63
9080, 1, 61
9088, 1, 63
9090, 1, 66
9111, 1, 61
9121, 1, 62
9132, 1, 61
9138, 1, 69
9141, 1, 68
9151, 1, 67
9166, 1, 69
9167, 1, 68
9169, 1, 68
9170, 1, 68
9171, 1, 65
9174, 1, 68
9179, 1, 64
9191, 1, 61
9195, 1, 60
9199, 1, 66
9223, 1, 60
9225, 1, 61
9234, 1, 66
9238, 1, 60
9239, 1, 62
9255, 1, 67
9261, 1, 61
9270, 1, 60
9277, 1, 65
9283, 1, 60
9285, 1, 65
9295, 1, 60
9297, 1, 68
9298, 1, 66
9305, 1, 67
9311, 1, 68
9330, 1, 62
9347, 1, 64
9348, 1, 62
9350, 1, 69
9360, 1, 69
9363, 1, 65
9365, 1, 65
9367, 1, 60
9371, 1, 63
9378, 1, 60
9386, 1, 64
9393, 1, 60
9406, 1, 65
9412, 1, 66
9416, 1, 68
9426, 1, 60
9428, 1, 65
9440, 1, 63
9441, 1, 66
9449, 1, 60
9456, 1, 67
9470, 1, 63
9479, 1, 63
9483, 1, 65
9517, 1, 67
9518, 1, 69
9523, 1, 64
9527, 1, 65
9538, 1, 64
9540, 1, 63
9553, 1, 68
9571, 1, 64
9573, 1, 60
9575, 1, 64
9580, 1, 69
9587, 1, 62
9591, 1, 63
9592, 1, 61
9593, 1, 69
9596, 1, 61
9615, 1, 67
9625, 1, 63
9642, 1, 61
9648, 1, 69
9653, 1, 68
9655, 1, 64
9682, 1, 68
9695, 1, 61
9698, 1, 67
9713, 1, 67
9723, 1, 66
9724, 1, 64
9728, 1, 60
9730, 1, 64
9733, 1, 69
9735, 1, 62
9753, 1, 60
9755, 1, 68
9756, 1, 62
9757, 1, 67
9762, 1, 63
9764, 1, 61
9766, 1, 60
9769, 1, 61
9785, 1, 62
9788, 1, 67
9804, 1, 66
9822, 1, 60
9823, 1, 65
9835, 1, 69
9850, 1, 68
9864, 1, 62
9877, 1, 66
9879, 1, 63
9880, 1, 67
9891, 1, 64
9899, 1, 69
9901, 1, 63
9904, 1, 65
9908, 1, 66
9911, 1, 60
9922, 1, 62
9923, 1, 68
9963, 1, 67
9971, 1, 65
9973, 1, 65
9989, 1, 65
9991, 1, 61
9996, 1, 60
9999, 1, 65
10005, 1, 68
10009, 1, 67
10013, 1, 63
10045, 1, 67
10057, 1, 62
10063, 1, 64
10067, 1, 63
10076, 1, 62
10083, 1, 61
10094, 1, 63
10107, 1, 68
10108, 1, 64
10118, 1, 62
10127, 1, 63
10134, 1, 69
10135, 1, 68
10157, 1, 69
10158, 1, 67
10167, 1, 60
10177, 1, 63
10182, 1, 67
10185, 1, 64
10186, 1, 61
10188, 1, 60
10189, 1, 61
10195, 1, 69
10201, 1, 69
10203, 1, 60
10223, 1, 62
10226, 1, 65
10229, 1, 60
10244, 1, 68
10245, 1, 69
