ID, gender, age
98, 1, 104
426, 1, 102
570, 1, 106
1063, 1, 108
1246, 1, 102
1330, 1, 102
1387, 1, 109
1440, 1, 104
1506, 1, 103
1696, 1, 106
1697, 1, 107
2348, 1, 102
2389, 1, 103
2561, 1, 107
2781, 1, 103
2785, 1, 107
2830, 1, 104
2869, 1, 103
2911, 1, 100
3040, 1, 101
3365, 1, 104
3565, 1, 108
3589, 1, 101
3952, 1, 113
4666, 1, 118
7487, 1, 93
7648, 1, 97
7913, 1, 94
7989, 1, 99
7998, 1, 90
8132, 1, 98
8174, 1, 93
8463, 1, 96
8716, 1, 96
8763, 1, 99
8813, 1, 92
8883, 1, 98
9011, 1, 95
9223, 1, 90
9270, 1, 90
9456, 1, 97
9553, 1, 98
9695, 1, 91
9764, 1, 91
10094, 1, 93
10107, 1, 98
10158, 1, 97
10177, 1, 93
10371, 1, 90
10379, 1, 95
10391, 1, 96
10426, 1, 93
10677, 1, 93
10690, 1, 94
10960, 1, 95
11003, 1, 91
11074, 1, 91
11147, 1, 90
11182, 1, 92
11183, 1, 92
11364, 1, 92
11532, 1, 93
11550, 1, 93
11595, 1, 94
11635, 1, 92
11739, 1, 94
11875, 1, 96
12674, 1, 86
12812, 1, 87
12822, 1, 85
12941, 1, 88
12948, 1, 85
13018, 1, 88
13074, 1, 88
13169, 1, 88
13192, 1, 88
13238, 1, 88
13274, 1, 85
13291, 1, 89
13349, 1, 89
13378, 1, 86
13455, 1, 86
13465, 1, 85
13479, 1, 86
13535, 1, 85
13603, 1, 85
13629, 1, 87
13709, 1, 87
13711, 1, 87
13728, 1, 86
13770, 1, 88
13858, 1, 88
13866, 1, 87
13884, 1, 88
14068, 1, 85
14118, 1, 89
14213, 1, 87
14230, 1, 86
14259, 1, 88
14316, 1, 89
14427, 1, 87
14456, 1, 86
14530, 1, 88
14683, 1, 86
14770, 1, 85
14812, 1, 86
14828, 1, 85
14915, 2, 101
15602, 2, 102
15784, 2, 103
16038, 2, 101
16269, 2, 105
16586, 2, 106
16703, 2, 100
17140, 2, 101
17347, 2, 101
17905, 2, 106
18122, 2, 107
19337, 2, 111
19592, 2, 116
19691, 2, 115
20194, 2, 112
22253, 2, 93
22342, 2, 92
22421, 2, 91
22611, 2, 94
22829, 2, 96
22906, 2, 94
22964, 2, 99
22985, 2, 96
22991, 2, 91
23023, 2, 97
23033, 2, 94
23048, 2, 94
23103, 2, 92
23174, 2, 98
23414, 2, 94
23427, 2, 94
23670, 2, 97
23734, 2, 93
23934, 2, 90
23995, 2, 98
24099, 2, 99
24114, 2, 94
24199, 2, 92
24301, 2, 93
24318, 2, 90
24457, 2, 99
24717, 2, 93
24740, 2, 94
25085, 2, 91
25149, 2, 93
25290, 2, 92
25392, 2, 90
25406, 2, 91
25557, 2, 94
25586, 2, 90
25624, 2, 95
25693, 2, 94
25735, 2, 90
25903, 2, 90
26011, 2, 92
26283, 2, 92
26342, 2, 96
26403, 2, 90
26563, 2, 93
27666, 2, 87
27675, 2, 85
27693, 2, 86
27694, 2, 86
27706, 2, 87
27749, 2, 86
27860, 2, 88
27867, 2, 85
27928, 2, 87
27930, 2, 86
27963, 2, 88
28117, 2, 88
28173, 2, 88
28214, 2, 85
28225, 2, 88
28245, 2, 87
28380, 2, 85
28467, 2, 87
28498, 2, 85
28506, 2, 85
28568, 2, 86
28605, 2, 88
28629, 2, 87
28759, 2, 87
28836, 2, 87
28853, 2, 86
28905, 2, 89
28916, 2, 86
29054, 2, 85
29075, 2, 88
29132, 2, 88
29167, 2, 85
29184, 2, 86
29232, 2, 85
29255, 2, 85
29278, 2, 88
29333, 2, 88
29381, 2, 86
29446, 2, 87
29458, 2, 85
29514, 2, 86
29561, 2, 86
29677, 2, 87
29711, 2, 88
29757, 2, 89
29772, 2, 89
29801, 2, 88
29824, 2, 88
29873, 2, 86
29896, 2, 87
29915, 2, 88
29971, 2, 89
