ID, gender, age
426, 1, 107
1063, 1, 113
1246, 1, 107
1440, 1, 109
1697, 1, 112
2389, 1, 108
2785, 1, 112
2911, 1, 105
3040, 1, 106
3565, 1, 113
3589, 1, 106
8132, 1, 103
8174, 1, 98
8763, 1, 104
8813, 1, 97
9223, 1, 95
9456, 1, 102
9553, 1, 103
9764, 1, 96
10107, 1, 103
10158, 1, 102
10379, 1, 100
10677, 1, 98
10690, 1, 99
11003, 1, 96
11074, 1, 96
11147, 1, 95
11182, 1, 97
11183, 1, 97
11364, 1, 97
11532, 1, 98
11595, 1, 99
11635, 1, 97
11739, 1, 99
12674, 1, 91
12812, 1, 92
12822, 1, 90
13018, 1, 93
13074, 1, 93
13169, 1, 93
13274, 1, 90
13349, 1, 94
13455, 1, 91
13465, 1, 90
13479, 1, 91
13535, 1, 90
13603, 1, 90
13728, 1, 91
13770, 1, 93
14068, 1, 90
14427, 1, 92
14530, 1, 93
14683, 1, 91
14828, 1, 90
15784, 2, 108
16038, 2, 106
16269, 2, 110
16586, 2, 111
16703, 2, 105
17905, 2, 111
19337, 2, 116
19592, 2, 121
19691, 2, 120
22253, 2, 98
22342, 2, 97
22421, 2, 96
22611, 2, 99
22906, 2, 99
22985, 2, 101
22991, 2, 96
23103, 2, 97
23174, 2, 103
23427, 2, 99
23670, 2, 102
23734, 2, 98
23934, 2, 95
23995, 2, 103
24099, 2, 104
24199, 2, 97
24301, 2, 98
24318, 2, 95
24457, 2, 104
24717, 2, 98
25085, 2, 96
25149, 2, 98
25406, 2, 96
25557, 2, 99
25693, 2, 99
25735, 2, 95
25903, 2, 95
26283, 2, 97
26403, 2, 95
27666, 2, 92
27675, 2, 90
27693, 2, 91
27928, 2, 92
27963, 2, 93
28117, 2, 93
28173, 2, 93
28214, 2, 90
28225, 2, 93
28380, 2, 90
28467, 2, 92
28498, 2, 90
28506, 2, 90
28605, 2, 93
28759, 2, 92
28836, 2, 92
28853, 2, 91
28905, 2, 94
28916, 2, 91
29054, 2, 90
29167, 2, 90
29184, 2, 91
29278, 2, 93
29333, 2, 93
29381, 2, 91
29446, 2, 92
29458, 2, 90
29514, 2, 91
29711, 2, 93
29772, 2, 94
29801, 2, 93
29824, 2, 93
29873, 2, 91
29915, 2, 93
29971, 2, 94
